rank,country,user,affiliation,birth,rating,highest,match,win
6020,JP,kagemiku,Tokyo Institute of Technology,1995,1062,1092,9,0
6020,BD,Zeronfinity,RUET,1995,1062,1062,2,0
6020,VN,quochuya,,1997,1062,1062,2,0
6020,IN,jonsnow7,,1998,1062,1066,6,0
6020,JP,deemouma,,,1062,1062,11,0
6020,CN,WNJXYK,,1998,1062,1062,2,0
6020,JP,zehnpaard,,,1062,1062,4,0
6020,JP,oooooba,,1994,1062,1212,39,0
6020,CN,qhqh,UESTC,1999,1062,1062,2,0
6020,IN,AJ47,IIT BHU,1999,1062,1072,5,0
6020,JP,kento_kun,The University of Tokyo,1995,1062,1062,16,0
6020,JP,kyon2326,,1990,1062,1062,13,0
6032,KR,william202,,,1061,1061,1,0
6032,CN,tuquanrong,,,1061,1061,8,0
6032,CN,Jubileus,,2017,1061,1061,6,0
6032,JP,matsugen1234,NIT-Ok,2001,1061,1061,26,0
6032,IN,FLoop,,,1061,1074,7,0
6032,PL,mateusz,,,1061,1061,2,0
6032,JP,luke8,,,1061,1061,11,0
6032,CN,HeRaNO,UESTC,1999,1061,1061,5,0
6032,TW,wanling1212,,2002,1061,1061,7,0
6041,IN,aditya09,,,1060,1060,2,0
6041,JP,yuno_miyako,,,1060,1100,21,0
6041,IR,almor,,,1060,1060,5,0
6041,CN,zxz666,HUAS,1999,1060,1060,16,0
6041,JP,uemt1,,,1060,1060,30,0
6041,JP,KumaTachiRen,,,1060,1060,18,0
6041,JP,kohtsuka,Tokyo University of Science,1992,1060,1060,9,0
6048,CN,Wizmann,Maerlyn's Rainbow,,1059,1059,3,0
6048,JP,YujiSoftware,会社員,,1059,1253,65,0
6048,KR,deneb2016,,1995,1059,1059,2,0
6048,JP,Osa_Pyon,,1997,1059,1085,20,0
6048,JP,ysenoh,,,1059,1059,7,0
6048,IN,nilesh8757,SLIET Punjab,1996,1059,1086,21,0
6048,IN,MaC,"BITS Pilani, Goa",,1059,1059,6,0
6048,JP,makiba,,1998,1059,1059,11,0
6056,JP,rarilurelo,東京大学大学院,,1058,1090,10,0
6056,JP,tosho107,,1996,1058,1058,17,0
6056,CN,zmf1997,,,1058,1113,4,0
6056,CN,GeekZRF,,1996,1058,1058,1,0
6056,ID,reiva5,Institut Teknologi Bandung,1997,1058,1143,26,0
6056,JP,plafie,,,1058,1104,27,0
6056,IN,ayk16,IIT Roorkee,1999,1058,1058,6,0
6056,JP,hng,,,1058,1115,13,0
6064,JP,sisu,Google,,1057,1057,1,0
6064,JP,tmtm_nanana,Tokyo City University,1996,1057,1063,38,0
6064,IN,sid64,,1999,1057,1057,5,0
6064,IN,yash2406,,,1057,1160,13,0
6064,CN,wtr,,2006,1057,1058,26,0
6064,JP,taq225,The University of Tokyo,1994,1057,1208,46,0
6064,JP,alorie,Kyushu university,1998,1057,1112,29,0
6064,JP,kyori451,,,1057,1090,6,0
6064,JP,odasatoshi,,,1057,1149,34,0
6064,KR,shiftpsh,Sogang University,1998,1057,1057,3,0
6064,JP,siiiii1107,,2000,1057,1088,15,0
6064,IN,fros7_,,1999,1057,1057,4,0
6076,JP,smon,Japan NEET University,,1056,1056,11,0
6076,JP,ddshigure,,,1056,1056,4,0
6076,JP,hhelibex,,,1056,1163,21,0
6076,CN,FangkaiJiao,,,1056,1056,4,0
6076,JP,masakun137,,2002,1056,1056,7,0
6076,IR,amirhossein_sana,,2000,1056,1056,3,0
6076,IN,Kanna_19,,1999,1056,1056,3,0
6076,CN,AWCXV,,1998,1056,1056,4,0
6076,CN,luhaoqi,,,1056,1056,1,0
6076,JP,noamoa16,Osaka University,1999,1056,1056,24,0
6086,JP,gamera416,University of Tsukuba,,1055,1075,11,0
6086,JP,KujoKaren,,,1055,1071,20,0
6086,RU,Kek,,,1055,1055,3,0
6086,KR,jseo,,,1055,1055,3,0
6086,VN,entropi,The University of Tokyo,,1055,1055,3,0
6086,CN,tabris,,1997,1055,1055,3,0
6086,ID,tesaja,,,1055,1055,3,0
6086,CN,Timer,,,1055,1055,3,0
6086,CN,cromarmot,,1996,1055,1055,3,0
6086,JP,taromi22,,1994,1055,1055,5,0
6086,CN,Unlimited,,,1055,1055,4,0
6086,JP,sincerely2you,,,1055,1071,28,0
6086,JP,ziroppe,Keio University,1998,1055,1119,29,0
6086,IR,hosseinmasoodi,(;,2001,1055,1055,6,0
6086,JP,GoldIngot,,,1055,1055,12,0
6086,JP,ken_oz,Monsters University,1991,1055,1108,17,0
6086,JP,zumitan,,1987,1055,1055,9,0
6086,SG,socho,,2002,1055,1055,2,0
6104,RO,lilian_ciobanu,,1996,1054,1054,5,0
6104,EE,RichardL,,2000,1054,1054,1,0
6104,MU,shaan1337,,1990,1054,1054,3,0
6104,HR,nixys,what?,2002,1054,1181,7,0
6104,RU,Alexponomarev7,,,1054,1088,6,0
6104,CN,qieqiemin,,,1054,1054,7,0
6104,JP,Zakky,Hokkaido University,1998,1054,1054,23,0
6104,IN,satya26,,1998,1054,1123,15,0
6104,NL,omikad,,1920,1054,1054,4,0
6113,JP,keitaro9ml,無所属,1991,1053,1101,12,0
6113,CN,ACforgood,school,2000,1053,1299,14,0
6113,JP,miyagawa,アクセンチュア株式会社,1981,1053,1053,5,0
6113,BR,lius,,1998,1053,1053,3,0
6113,ZW,masaka,,,1053,1053,1,0
6113,CN,AChikan,Bunny,1996,1053,1053,7,0
6113,CN,zdragon,,,1053,1053,6,0
6113,JP,atumari,,,1053,1108,14,0
6113,EG,Omar_Elawady,,,1053,1053,2,0
6113,CN,pechpo,15867865601,1926,1053,1053,3,0
6113,VN,EntityIT,,2002,1053,1053,5,0
6113,CN,Keane,,,1053,1053,2,0
6125,JP,ryna4c2e,Mitakihara College of Technology,,1052,1052,9,0
6125,JP,sin1rou,Kyoto University,,1052,1052,9,0
6125,JP,kakkey1964,社会人,,1052,1052,14,0
6125,BD,kfoozminus,,1994,1052,1052,3,0
6125,JP,kyoto,kobe university,,1052,1084,32,0
6125,UA,pish4,,1996,1052,1052,3,0
6125,RU,dddd,,,1052,1052,10,0
6125,CN,revolIA,,1999,1052,1052,7,0
6125,JP,youmts,,1980,1052,1055,8,0
6134,JP,MiSawa,Somewhere,1990,1051,1051,1,0
6134,JP,kira924age,The University of Electro-Communications,,1051,1128,30,0
6134,JP,hokekyo1210,TMCIT,,1051,1051,4,0
6134,JP,kapo,-,,1051,1051,8,0
6134,CH,bvoq,,,1051,1051,4,0
6134,JP,dlmasa,,1978,1051,1202,36,0
6134,CN,watchdog,,,1051,1244,14,0
6134,IN,pulkitjain41,Netaji Subhas Institute of Technology ,1997,1051,1114,5,0
6134,CN,cavalry_cl,,1900,1051,1051,7,0
6134,JO,fares1998,,,1051,1051,6,0
6134,RU,SteelRaven,,,1051,1051,2,0
6134,JP,rang00,,1996,1051,1088,26,0
6134,GE,lukamosiashvili,,2005,1051,1080,6,0
6134,IN,Exponent,,1999,1051,1051,6,0
6148,JP,c2de6320,,,1050,1117,8,0
6148,JP,hisyatokaku,大学生,,1050,1050,13,0
6148,CN,iabrother,,,1050,1100,5,0
6148,BR,railtont,,1994,1050,1050,2,0
6148,BD,Maruf_75,,1996,1050,1050,4,0
6148,JP,serisho911,,,1050,1050,17,0
6148,IN,kunal_goyal,,1998,1050,1050,14,0
6148,AZ,computerbox,,2003,1050,1050,17,0
6148,CN,hnust_LZM,,1998,1050,1050,13,0
6148,JP,yousolo,The University of Tokyo,1997,1050,1141,30,0
6148,CN,baoyu,,2006,1050,1096,18,0
6148,JP,bansakuaoi,,,1050,1050,9,0
6148,JP,hiro142,,1995,1050,1072,10,0
6161,JP,ixxa, ,,1049,1049,2,0
6161,JP,compass,NPCA,2001,1049,1115,21,0
6161,JP,noteton,okayama university,1993,1049,1266,56,0
6161,JP,hashmup,University of Illinois at Urbana Champaign,,1049,1049,7,0
6161,CN,facmlove,,,1049,1049,6,0
6161,JP,naobird,Hokkaido University (北海道大学),1995,1049,1049,14,0
6161,CN,junior97,,,1049,1049,4,0
6161,JP,nb6u7,,1995,1049,1049,11,0
6161,CA,pwnclub,University of Waterloo,1999,1049,1127,8,0
6161,JP,marx_saul,大学,2000,1049,1049,9,0
6161,JP,alpaca3,Kyoto Univ.,,1049,1094,16,0
6161,JP,daiAtCoder,,,1049,1106,11,0
6161,JP,poposhang,,,1049,1051,8,0
6174,JP,paralleltree,,,1048,1072,12,0
6174,MN,erdenebayr_d,,,1048,1083,9,0
6174,CN,bianpinbx,,,1048,1123,13,0
6174,ID,FwP,,1999,1048,1048,4,0
6174,KR,jyuno426,,1996,1048,1048,3,0
6174,IN,haengbog,,1997,1048,1048,8,0
6174,CN,wrong_answer,,1998,1048,1059,5,0
6174,CN,coconight,,2003,1048,1048,3,0
6182,BD,simanto,,1994,1047,1047,9,0
6182,CN,MoerBlack,,,1047,1047,2,0
6182,JP,bdsto09116,ChibaTech,1993,1047,1143,11,0
6182,CL,Quinas,,,1047,1047,3,0
6182,RU,Pospelov,,,1047,1047,3,0
6182,JP,shinsakun,九州大学,1997,1047,1093,27,0
6182,CN,UnderSIlentEdge,,2018,1047,1047,3,0
6182,JP,cmat,,,1047,1047,4,0
6182,JP,kyawa,metro634,2003,1047,1114,14,0
6182,JP,uhiro,University of Tokyo,1996,1047,1047,11,0
6192,JP,ksla,Kyoto Institute of Technology,,1046,1046,3,0
6192,CN,Natureal,kyoto u,,1046,1046,1,0
6192,JP,naipia,Kanazawa University,,1046,1059,13,0
6192,JP,kawamura2001,,2001,1046,1149,34,0
6192,CN,SolomonWHG,,1996,1046,1046,6,0
6192,JP,kiritan,,,1046,1190,27,0
6192,JP,pb10004,The University of Tokyo,1994,1046,1048,13,0
6192,JP,serenity31,,,1046,1073,27,0
6192,DE,spookywooky,none,1969,1046,1108,8,0
6201,JP,yuuta343,京都産業大学,,1045,1045,3,0
6201,JP,mixedavocado,Japan,1992,1045,1088,11,0
6201,JP,MZD0928,,,1045,1121,10,0
6201,BO,lolzano,,1998,1045,1108,15,0
6201,CN,hnust_wangchun,,1997,1045,1045,4,0
6201,JP,sojisan,Tohoku University,,1045,1073,14,0
6201,BD,lilliput,"Begum Rokeya University, Rangpur.",1995,1045,1045,2,0
6201,JP,ate,gnct,,1045,1045,35,0
6201,CN,yxq,,2002,1045,1045,2,0
6201,JP,nijnin,,,1045,1065,14,0
6211,JP,namonakiacc,The University of Tokyo,,1044,1044,1,0
6211,JP,Koreander,,,1044,1190,26,0
6211,JP,CanonWisteria,ynu,,1044,1044,3,0
6211,JP,g0rilla,,1995,1044,1125,15,0
6211,BR,mauricioc,,,1044,1044,3,0
6211,JP,inuneko6928,,,1044,1044,23,0
6211,BR,lucaasdamaso,,1997,1044,1044,2,0
6218,JP,haru,,,1043,1096,13,0
6218,JP,Lute,,,1043,1043,9,0
6218,JP,roundplus,学生,,1043,1043,28,0
6218,RU,user32,,,1043,1043,2,0
6218,JP,punipuni,Yokohama National University,,1043,1098,54,0
6218,VN,sesshomalong,,,1043,1043,5,0
6218,JP,reg7777,鹿児島大学,1998,1043,1219,50,0
6218,RU,knyazz_EZslav,,2001,1043,1043,1,0
6218,KR,Seremo,,2000,1043,1043,8,0
6218,JP,LoveMachine,東京大学電気電子工学科3年,1996,1043,1092,16,0
6218,JP,kuryu920623,,1992,1043,1043,6,0
6218,JP,toutatsu,,,1043,1043,32,0
6218,JP,xryuseix,Ritsumeikan U,2000,1043,1043,25,0
6218,AL,pubgoso,,,1043,1043,8,0
6218,CN,heyuhhh,,2000,1043,1043,6,0
6218,VN,xcodevn,,,1043,1074,6,0
6234,JP,masakt,,,1042,1066,55,0
6234,JP,gdmiwasawa,,,1042,1046,8,0
6234,IN,j1k7_7,,1995,1042,1042,7,0
6234,MA,NewbieSan,,1995,1042,1042,9,0
6234,RU,arcstranger,,,1042,1042,4,0
6234,JP,march,,1996,1042,1161,29,0
6234,BG,cyccyc,,1920,1042,1042,4,0
6234,JP,YK0809,,1994,1042,1052,25,0
6234,MD,veeshanoo,,1999,1042,1042,4,0
6234,JP,m_m,,1988,1042,1057,15,0
6244,JP,raii,-,,1041,1088,8,0
6244,JP,Ichijyo,Hoge University,1996,1041,1045,47,0
6244,JP,lilium,,,1041,1041,25,0
6244,JP,kikage,,2001,1041,1041,17,0
6244,CN,OIerC,,2003,1041,1041,4,0
6249,JP,universato,社会人,1993,1040,1134,17,0
6249,JP,harusan,バイト,1997,1040,1095,17,0
6249,JP,I_love_Kuzey,,,1040,1040,1,0
6249,EG,OsamaFathy,,,1040,1040,3,0
6249,JP,atjh16,,,1040,1050,29,0
6249,JP,mengxiaoyan,kstm,1998,1040,1040,12,0
6249,JP,yerdr,,1996,1040,1040,8,0
6249,JP,a0122868,,1994,1040,1040,8,0
6249,JP,purine,,,1040,1082,17,0
6258,JP,onono147,,,1039,1039,9,0
6258,KR,nywoo19,,1999,1039,1039,4,0
6258,JP,HoMn,Tohoku University,1999,1039,1081,28,0
6258,IN,anshul,IIITD,,1039,1039,8,0
6258,JP,p623,,1997,1039,1048,26,0
6258,IN,eulerkochy,,1999,1039,1039,5,0
6258,IR,IC_COLDSTOP,,2001,1039,1039,2,0
6258,CN,pirorin,,1996,1039,1039,9,0
6266,IN,the_newbie,,1998,1038,1095,6,0
6266,IN,sajo,,1994,1038,1038,1,0
6266,IN,rakcode1998,,1998,1038,1038,8,0
6266,CN,duxing,,,1038,1038,4,0
6266,CN,Ycrpro,QQ1103047248,2001,1038,1114,13,0
6266,JP,NS601023,Keio University,2000,1038,1038,27,0
6266,JP,SoRa64,,2000,1038,1055,4,0
6266,CN,huangzirui,,,1038,1132,8,0
6266,JP,kitalice,京都大学,1996,1038,1038,7,0
6266,CN,hongzy,,,1038,1038,2,0
6266,JP,canonind,,,1038,1038,7,0
6277,JP,kielnow,,,1037,1037,9,0
6277,JP,tutinoko79,tokushima-u,,1037,1078,15,0
6277,JP,rishizek,,,1037,1070,18,0
6277,JP,ttakano,Kanazawa University,1994,1037,1045,22,0
6277,JP,u15R,,1995,1037,1037,11,0
6277,TW,lauer,,,1037,1037,5,0
6277,JP,muatotto,Tokyo Tech,1995,1037,1068,55,0
6277,CN,wyxdrqc,,,1037,1037,3,0
6277,JP,mathyuuugo,The University of Tokyo,1996,1037,1037,18,0
6286,JP,masquerade0324,某企業,,1036,1065,14,0
6286,BD,sudip_95,,1995,1036,1036,6,0
6286,CN,EtaoinWu,etaoin.wu@gmail.com,2001,1036,1036,2,0
6286,CN,ligen,,2003,1036,1036,8,0
6286,IN,madhur4127,,1998,1036,1036,14,0
6286,JP,bananbo,,,1036,1036,15,0
6286,JP,StarWell,,1993,1036,1052,8,0
6286,JP,acyume,,,1036,1036,2,0
6286,RU,mimirrow,,1994,1036,1036,2,0
6286,JP,BARISU,大学,1998,1036,1089,20,0
6296,JP,takakuwa2,たかくわ同好会,,1035,1055,5,0
6296,IR,RezaSi,,1995,1035,1035,6,0
6296,SY,Silver,Al-Mohsinia School,2000,1035,1035,4,0
6296,JP,smartgoods,,,1035,1035,20,0
6296,CN,WHZ0325,Henan Experimental High School,2002,1035,1035,7,0
6296,JP,muririn,Osaka University ,2000,1035,1035,15,0
6296,JP,karasuex54,The University of Electro-Communications,1997,1035,1067,38,0
6296,CN,Anderson,,,1035,1035,7,0
6296,JP,mikagi,Keio university,1995,1035,1035,17,0
6296,JP,mizoguch,,1990,1035,1035,8,0
6296,JP,matchapy,Kobe University,1997,1035,1035,15,0
6307,JP,kurose_th,Japan,,1034,1034,13,0
6307,JP,koki1018,Waseda University,1997,1034,1228,66,0
6307,BD,abinash,,,1034,1072,5,0
6307,ID,ai_cats,,1997,1034,1034,1,0
6307,CN,Weinput,,1996,1034,1034,3,0
6307,JP,mystery_boy,,,1034,1123,5,0
6307,JP,yftv6203,,,1034,1100,75,0
6307,JP,nmk634,,,1034,1105,8,0
6307,CN,ntr_ztr,,2001,1034,1034,1,0
6307,JP,takoda,,,1034,1034,14,0
6307,JP,shimarut,,1989,1034,1034,19,0
6318,JP,yyama,UT-TSG,,1033,1097,10,0
6318,RU,tau0,Yandex,1992,1033,1033,2,0
6318,CN,zmx,,,1033,1033,1,0
6318,TW,joylintp,HSNU,2003,1033,1122,10,0
6318,JP,Doit,,,1033,1033,8,0
6318,JP,sphere_m,Paken,2005,1033,1087,33,0
6318,JP,karmaninja,The University of Tokyo,1999,1033,1033,15,0
6318,JP,BSC_exaltedorb,Betrayal league standard core ,1995,1033,1033,18,0
6326,JP,kinodjnz,c++,,1032,1032,4,0
6326,JP,tea_leaf,NEET,,1032,1095,5,0
6326,JP,yuta0802,University of Hyogo,,1032,1032,9,0
6326,JP,knsyuu,,,1032,1050,9,0
6326,CN,ike,,1991,1032,1093,10,0
6326,CN,zjwulbx,,,1032,1154,32,0
6326,JP,yoko,the University of Tokyo,1999,1032,1094,24,0
6326,JP,iidangooo,,1993,1032,1075,13,0
6326,ID,x_zadfar,Bandung State Polytechnic,1998,1032,1069,19,0
6326,CN,numberes,,,1032,1032,10,0
6326,JP,pmtwice,The University of Tokyo,1989,1032,1032,14,0
6326,JP,miscalculation53,,2002,1032,1075,20,0
6326,JP,tsucchee,,1995,1032,1032,9,0
6339,JP,maya,,,1031,1101,21,0
6339,JP,apolopt,○○○ Inc.,,1031,1205,53,0
6339,CN,qq1771203081,,1995,1031,1104,12,0
6339,IR,smahdavi4,,1999,1031,1031,3,0
6339,IN,shubhamvijay,,,1031,1071,5,0
6339,JP,Skyler_,,,1031,1147,13,0
6339,JP,Accept,,1999,1031,1031,8,0
6339,CN,acmlzq,,1996,1031,1031,4,0
6339,BG,Sorting,,2003,1031,1031,4,0
6339,RU,IDzekh,,1999,1031,1031,2,0
6339,IN,real_rpg,Indus University,1997,1031,1031,4,0
6339,BR,paulomiranda,UFC-Quixadá,1998,1031,1031,2,0
6339,CN,yyxmy,18073099376,2003,1031,1031,2,0
6352,JP,lethe2211,Rakuten Inc.,1990,1030,1033,15,0
6352,JP,sotetsuk, ,,1030,1103,10,0
6352,IN,kryptox,IIT Roorkee,1997,1030,1030,3,0
6352,JP,gmstev,,1984,1030,1030,15,0
6352,JP,hzoi_Itachi,,,1030,1030,1,0
6352,IN,genius007,,1996,1030,1071,19,0
6358,JP,pocarist,sohmens,,1029,1255,36,0
6358,GR,anzg78,,1900,1029,1029,7,0
6358,CN,fcbruce,,,1029,1029,1,0
6358,JP,turune,,,1029,1053,23,0
6358,CN,NKTG,,,1029,1029,6,0
6358,VN,vdn1999,,1999,1029,1029,4,0
6358,JP,nYJee,,1991,1029,1029,8,0
6365,EG,omarkhaledd,,,1028,1028,2,0
6365,CN,YouSiki,,2000,1028,1116,5,0
6365,JP,tarpel,,2000,1028,1028,2,0
6365,JP,koffee,Waseda University,1995,1028,1053,21,0
6365,CN,AnchorCat,None,1999,1028,1028,3,0
6370,CN,mrphat,Tsinghua University,,1027,1027,3,0
6370,CN,dlutjwh,,,1027,1027,5,0
6370,CA,aeternalis1,,,1027,1027,4,0
6370,PL,stasio6,,1999,1027,1027,1,0
6374,TW,dihimono,qwertyuiop,,1026,1026,4,0
6374,JP,gott,The University of Tokyo,1996,1026,1106,22,0
6374,DE,BillyJay,,1985,1026,1026,10,0
6374,JO,AliOsm,,1997,1026,1026,8,0
6374,JP,betweens,,1977,1026,1086,11,0
6374,CN,qinruifeng,,,1026,1146,15,0
6374,IN,lm010,,1998,1026,1026,5,0
6374,ID,rwhendry,,1999,1026,1098,10,0
6374,BO,metsuka,,,1026,1026,2,0
6374,IN,yatin2410,DAIICT,1998,1026,1026,6,0
6374,TW,zaneyu,,2005,1026,1026,7,0
6374,JP,mhi3,,1965,1026,1093,29,0
6374,IN,kudo1234,,1998,1026,1026,9,0
6387,JP,hetare09,,,1025,1044,5,0
6387,RU,passick,Higher School of Economics,1996,1025,1025,1,0
6387,IN,shubh,,1996,1025,1025,14,0
6387,JP,tubi,Hamamatsu Technical HighSchool,2002,1025,1091,46,0
6387,KZ,NRd,,,1025,1025,5,0
6387,CN,Allen1223,,2019,1025,1025,22,0
6387,JP,shikame,,1999,1025,1025,28,0
6387,JP,donut,UEC,,1025,1069,26,0
6395,JP,Angelworm_,,1991,1024,1024,3,0
6395,KR,tonyjjw,SNU,,1024,1024,1,0
6395,JP,villach,"National Institute of Technology, Tsuyama College",2000,1024,1069,16,0
6395,JP,fuu32,RiPPro,,1024,1054,56,0
6395,JP,Alice_Claire,,,1024,1024,8,0
6395,BD,blaze,,1993,1024,1024,1,0
6395,JP,hajimete,,,1024,1057,19,0
6395,JP,Hirokazu12,Kyoto University,1996,1024,1063,14,0
6395,CN,zbtrs,,2002,1024,1024,1,0
6395,IN,vikas_nitd,Uttar pradesh,1996,1024,1024,2,0
6395,JP,bio4eta,,,1024,1024,16,0
6406,KR,xhae,Yonsei University,,1023,1023,2,0
6406,JP,orpheus,private,1995,1023,1023,6,0
6406,CN,wubincen,,,1023,1023,1,0
6406,JP,ishowta,University of Tsukuba,1998,1023,1023,9,0
6406,JP,hsugiyama,,1986,1023,1119,31,0
6406,CN,CRH380BG,,,1023,1023,3,0
6406,EG,IVIosab,,2002,1023,1023,4,0
6406,CN,C20193618,,2003,1023,1023,9,0
6406,IN,nocoder,,2000,1023,1023,11,0
6406,CN,tanyangying,HUAS,1999,1023,1023,11,0
6406,SG,esleong,,,1023,1023,1,0
6417,KR,smu201111192,,,1022,1022,7,0
6417,CN,facecoder,,1994,1022,1022,18,0
6417,GR,giorgosgiapis,,,1022,1022,3,0
6417,JP,kumachan_atcoder,Waseda Univ.,1997,1022,1022,16,0
6417,BD,Sarwar05,Student,1997,1022,1022,10,0
6417,JP,bashuuuuun,,,1022,1028,15,0
6417,JP,eicge6tgns,,,1022,1071,21,0
6417,JP,Squirtle,TMU,1998,1022,1073,33,0
6417,JP,chomeyama,NU,1999,1022,1022,12,0
6417,KR,zilioner,,,1022,1047,5,0
6417,JP,takitamaru,,1995,1022,1033,11,0
6417,JP,rajyan,,1995,1022,1075,14,0
6429,JP,wannkotonyannko,u-aizu,,1021,1056,7,0
6429,JP,Amoo,,1998,1021,1021,1,0
6429,RO,ericpts,,1997,1021,1021,2,0
6429,MD,DoubleNy,,1997,1021,1049,12,0
6429,AU,commonch,,1995,1021,1023,17,0
6429,CN,catTom,,,1021,1196,17,0
6429,JP,kezawa,NiT,,1021,1048,40,0
6429,JP,asoasoaso,,1994,1021,1075,28,0
6429,JP,iikuni_bakuhu,,1995,1021,1070,28,0
6429,JP,sosuke115,The University of Tokyo,,1021,1021,24,0
6429,JP,simaki,,,1021,1021,6,0
6429,JP,shionhonda,UTokyo,1994,1021,1047,19,0
6429,IN,FakeGuy,,1998,1021,1021,6,0
6429,CN,Dykookoku,,1999,1021,1021,4,0
6429,PE,TISparta,,1998,1021,1043,5,0
6429,VN,nomiku,,1999,1021,1021,4,0
6429,JP,doraneko94,富山大学医学薬学教育部,1994,1021,1021,7,0
6429,SG,SomeoneUnknown,,2002,1021,1021,2,0
6447,JP,nyon,FTNWW,,1020,1336,53,0
6447,JP,lisalisa,,,1020,1031,20,0
6447,JP,KeitaKishida0811,,,1020,1078,43,0
6447,JP,kanjisato,東京大学,1997,1020,1050,7,0
6447,CN,cly_none,,2003,1020,1020,1,0
6447,US,Franklyn_W,,,1020,1020,1,0
6447,JP,yutote,Kyushu University,1996,1020,1029,14,0
6447,JP,Shizuku,The University of Tokyo,1998,1020,1020,12,0
6447,JP,O1O1,,1998,1020,1069,17,0
6447,JP,penicillin0,Tokyo Institute of Technology,1997,1020,1020,20,0
6447,WS,BigYellowDuck,,,1020,1020,1,0
6447,JP,mimtari,,,1020,1020,12,0
6459,JP,nahcnuj,Osaka University,1995,1019,1058,23,0
6459,JP,spipipike,,,1019,1218,26,0
6459,JP,Bono_iPad,なし,,1019,1212,25,0
6459,RO,vladm98,,,1019,1019,4,0
6459,CN,allamend,,2000,1019,1019,4,0
6459,HK,kobebryan9,,2002,1019,1019,10,0
6459,BD,foyaz05,,,1019,1019,2,0
6459,CN,Ray233,,2002,1019,1019,3,0
6459,JP,khanda,,1984,1019,1019,17,0
6468,JP,S_Shimotori,Tokyo Institute of Technology,,1018,1018,3,0
6468,IN,addy1397,,,1018,1018,9,0
6468,IN,horcrux2301,NIT Srinagar,1997,1018,1018,20,0
6468,JP,setcanon,Osaka City University,1998,1018,1089,25,0
6468,JP,ayumuhack,INIAD,1998,1018,1118,16,0
6468,JP,diskkid,,,1018,1018,14,0
6468,CN,chasingdreams,,2002,1018,1018,5,0
6468,JP,kress,東京工業大学,1996,1018,1018,5,0
6476,JP,Bayram,Bayram,,1017,1017,2,0
6476,JP,kato115,理数科,,1017,1017,2,0
6476,JP,Michele,void,,1017,1271,19,0
6476,IN,mohitk15,,1998,1017,1017,4,0
6476,JP,cube7,,,1017,1017,7,0
6476,JP,shirosha2,Kansai-University,1994,1017,1017,17,0
6476,JP,koshikura,The University of Tokyo,1998,1017,1098,15,0
6483,JP,tetsuma,,1984,1016,1042,14,0
6483,JP,tokoro10g,Tokyo Tech,,1016,1081,9,0
6483,CN,zoharg,,,1016,1016,3,0
6483,CN,xchaos,,1988,1016,1016,4,0
6483,MA,razouq,,1994,1016,1016,11,0
6483,IN,sailors,,,1016,1099,6,0
6483,JP,tsutaya,,1997,1016,1045,43,0
6483,JP,sensu_watson,,1994,1016,1016,7,0
6483,CN,lzq_,,,1016,1016,2,0
6483,JP,uiiaoo,Aichi Institute of Technology,1997,1016,1016,19,0
6483,JP,yniji,,,1016,1027,24,0
6494,DE,jojojoe77,Hasso Plattner Inst.,,1015,1064,25,0
6494,CN,mcl19891101,,,1015,1015,1,0
6494,EG,deathly_hallows,,1996,1015,1015,4,0
6494,CN,hnust_lizhuoying,,,1015,1050,13,0
6494,KZ,HardNut,,2001,1015,1015,5,0
6494,JP,shirataki3,Keio University,1997,1015,1015,19,0
6494,JP,crom,Hamamatsu Technical High School,2001,1015,1092,69,0
6494,JP,montblanc18,,1990,1015,1043,16,0
6494,CN,k_arthur4,HELLO,1999,1015,1015,9,0
6494,JP,sekryy,,1997,1015,1018,15,0
6494,JP,M_Yasu,,1999,1015,1117,12,0
6494,JP,uturyo27182,,1990,1015,1055,8,0
6506,IN,ashunimbz,,,1014,1062,12,0
6506,JP,inazuma110,東京工科大学,,1014,1073,62,0
6506,JP,semimaru,,1995,1014,1014,11,0
6506,JP,SWAco,ODAMA,2002,1014,1036,40,0
6506,IN,theAnonymous,,1998,1014,1017,5,0
6506,JP,vraisamis,,1994,1014,1014,16,0
6506,KR,Sui,,,1014,1061,14,0
6506,IN,loafy,,1996,1014,1014,2,0
6514,JP,Umineko4396,Hosei University,1993,1013,1051,7,0
6514,CN,qqqqq13768543723,,1996,1013,1013,9,0
6514,JP,oykn,,,1013,1106,14,0
6517,JP,heragaji,UT,,1012,1012,8,0
6517,JP,oyakodon,NIT SC,1999,1012,1136,27,0
6517,JP,wakanapo,東京大学,,1012,1105,14,0
6517,JP,jijimasu,,1995,1012,1012,7,0
6517,JP,mmura,,,1012,1012,15,0
6517,IN,Rishab_arora,,1997,1012,1020,15,0
6517,US,sgu,RHS,2002,1012,1012,7,0
6517,JP,mabo207,Tokyo Institute of Technology,1996,1012,1082,15,0
6517,BO,mruniverse,-,1998,1012,1012,3,0
6517,JP,tyahan3278,,,1012,1012,22,0
6527,JP,cloxe365,None,,1011,1115,7,0
6527,JP,msageha,東京工業大学,1994,1011,1119,11,0
6527,JP,Yzzzzz,,,1011,1011,3,0
6527,JP,YukiDaruma,,,1011,1163,49,0
6527,JP,ravie403,Tokyo University of Science,1997,1011,1120,31,0
6527,JP,tsutarou10,,1994,1011,1027,20,0
6527,JP,nnnnn,,1995,1011,1011,1,0
6527,JP,seijochan,,1998,1011,1011,16,0
